symbol,name,exchange,last_close,last_volume
RCKT,"Rocket Pharmaceuticals, Inc. - Common Stock",NASDAQ,3.5,1976829.0
RCON,"Recon Technology, Ltd. - Class A Ordinary Shares",NASDAQ,0.06360000371932983,92774904.0
RCT,RedCloud Holdings plc - Ordinary Shares,NASDAQ,0.1979999989271164,492854.0
RDAC,Rising Dragon Acquisition Corp. - Ordinary Shares,NASDAQ,6.119999885559082,1000.0
RDAG,Republic Digital Acquisition Company - Class A Ordinary Shares,NASDAQ,10.359999656677246,1200.0
RDCM,Radcom Ltd. - Ordinary Shares,NASDAQ,10.010000228881836,138127.0
RDGT,"Ridgetech, Inc. - Ordinary Shares",NASDAQ,0.7102000117301941,209451.0
RDI,Reading International Inc - Class A Non-voting Common Stock,NASDAQ,1.5,134708.0
RDIB,Reading International Inc - Class B Voting Common Stock,NASDAQ,8.989999771118164,98872.0
RDNW,"RideNow Group, Inc. - Class B Common Stock",NASDAQ,6.710000038146973,34727.0
RDW,Redwire Corporation Common Stock,NYSE,10.720000267028809,14306081.0
RDY,Dr. Reddy's Laboratories Ltd Common Stock,NYSE,12.140000343322754,2102704.0
RDZN,"Roadzen, Inc. - Ordinary Shares",NASDAQ,1.2699999809265137,153971.0
REAL,"The RealReal, Inc. - Common Stock",NASDAQ,12.649999618530273,3406807.0
REAX,"The Real Brokerage, Inc. - Common Shares",NASDAQ,1.7300000190734863,2876054.0
REBN,"Reborn Coffee, Inc. - Common Stock",NASDAQ,1.399999976158142,35942.0
RECT,Rectitude Holdings Ltd - Ordinary Shares,NASDAQ,1.2799999713897705,47371.0
REFI,"Chicago Atlantic Real Estate Finance, Inc. - Common Stock",NASDAQ,9.930000305175781,158614.0
REFR,Research Frontiers Incorporated - Common Stock,NASDAQ,0.4740000069141388,18774.0
REKR,"Rekor Systems, Inc. - Common Stock",NASDAQ,0.6407999992370605,747821.0
RENT,"Rent the Runway, Inc. - Class A Common Stock",NASDAQ,3.5299999713897705,49300.0
RENX,RenX Enterprises Corp. - Common Stock,NASDAQ,1.9700000286102295,9094.0
REPL,"Replimune Group, Inc. - Common Stock",NASDAQ,11.829999923706055,2833350.0
RES,"RPC, Inc. Common Stock",NYSE,5.789999961853027,1245966.0
RETO,"ReTo Eco-Solutions, Inc. - Class A Shares",NASDAQ,2.9000000953674316,0.0
REVB,"Revelation Biosciences, Inc. - Common Stock",NASDAQ,1.149999976158142,22532.0
RFAI,RF Acquisition Corp II - Ordinary Shares,NASDAQ,11.100000381469727,1545.0
RFAM,RF Acquisition Corp III - Ordinary Shares,NASDAQ,9.890000343322754,300.0
RFIL,"RF Industries, Ltd. - Common Stock",NASDAQ,13.359999656677246,186702.0
RFL,"Rafael Holdings, Inc. Class B Common Stock",NYSE,2.0299999713897705,119084.0
RGC,Regencell Bioscience Holdings Limited - Ordinary Shares,NASDAQ,5.869999885559082,251598.0
RGNX,REGENXBIO Inc. - Common Stock,NASDAQ,10.5,1508771.0
RGP,"Resources Connection, Inc. - Common Stock",NASDAQ,4.449999809265137,439309.0
RIBB,Ribbon Acquisition Corp - Class A Ordinary Shares,NASDAQ,10.819999694824219,0.0
RIG,Transocean Ltd (Switzerland) Common Stock,NYSE,5.139999866485596,28214395.0
RILY,"BRC Group Holdings, Inc. - Common Stock",NASDAQ,7.409999847412109,544764.0
RIME,"Algorhythm Holdings, Inc. - Common Stock",NASDAQ,0.4036000072956085,186997.0
RITM,Rithm Capital Corp. Common Stock,NYSE,10.100000381469727,5390782.0
RITR,Reitar Logtech Holdings Limited - Ordinary shares,NASDAQ,0.2619999945163727,711647884.0
RKDA,"Arcadia Biosciences, Inc. - Common Stock",NASDAQ,0.7032999992370605,49226.0
RKT,"Rocket Companies, Inc. Class A Common Stock",NYSE,13.859999656677246,15361708.0
RKTO,Rocket One Inc. - Common Stock,NASDAQ,0.7998999953269958,282778.0
RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,NYSE,12.319999694824219,1229718.0
RLMD,"Relmada Therapeutics, Inc. - Common Stock",NASDAQ,5.440000057220459,823175.0
RMAX,"RE/MAX Holdings, Inc. Class A Common Stock",NYSE,9.699999809265137,240003.0
RMCF,"Rocky Mountain Chocolate Factory, Inc. - Common Stock",NASDAQ,0.8402000069618225,9027.0
RMCO,Royalty Management Holding Corporation - Class A Common Stock,NASDAQ,2.440000057220459,10978.0
RMNI,"Rimini Street, Inc. - Common Stock",NASDAQ,4.789999961853027,276590.0
RMSG,Real Messenger Corporation - Ordinary Shares,NASDAQ,0.37400001287460327,83881.0
RMT,"Royce Micro-Cap Trust, Inc. Common Stock",NYSE,14.149999618530273,135580.0
RMTI,"Rockwell Medical, Inc. - Common Stock",NASDAQ,7.260000228881836,17315.0
RNA,"Atrium Therapeutics, Inc. - Common Stock",NASDAQ,11.739999771118164,170753.0
RNAC,"Cartesian Therapeutics, Inc. - Common Stock",NASDAQ,8.350000381469727,111899.0
RNAZ,"TransCode Therapeutics, Inc. - Common Stock",NASDAQ,4.25,8015.0
RNGT,Range Capital Acquisition Corp II - Class A Ordinary Shares,NASDAQ,10.12600040435791,12300.0
RNTX,"Rein Therapeutics, Inc. - Common Stock",NASDAQ,0.7143999934196472,1093980.0
RNW,ReNew Energy Global plc - Class A Shares,NASDAQ,6.110000133514404,956939.0
RNXT,"RenovoRx, Inc. - Common Stock",NASDAQ,1.059999942779541,316705.0
ROC,Rank One Computing Corporation - Common stock,NASDAQ,4.949999809265137,24996.0
ROMA,Roma Green Finance Limited - Class A Ordinary Shares,NASDAQ,8.88010025024414,2064.0
RPAY,Repay Holdings Corporation - Class A Common Stock,NASDAQ,4.0,250235.0
RPC,"Ridgepost Capital, Inc. Class A Common Stock",NYSE,8.890000343322754,601913.0
RPD,"Rapid7, Inc. - Common Stock",NASDAQ,10.859999656677246,2485829.0
RPGL,Republic Power Group Limited - Class A Ordinary Shares,NASDAQ,1.850000023841858,24731.0
RPID,"Rapid Micro Biosystems, Inc. - Class A Common Stock",NASDAQ,2.109999895095825,25115.0
RPT,Rithm Property Trust Inc. Common stock,NYSE,12.270000457763672,45479.0
RR,Richtech Robotics Inc. - Class B Common Stock,NASDAQ,1.5499999523162842,3481188.0
RREV,RRE Ventures Acquisition Corp. - Class A Ordinary Shares,NASDAQ,9.899999618530273,0.0
RRGB,"Red Robin Gourmet Burgers, Inc. - Common Stock",NASDAQ,8.170000076293945,214851.0
RSKD,Riskified Ltd. Class A Ordinary Shares,NYSE,5.239999771118164,391680.0
RSSS,"Research Solutions, Inc - Common Stock",NASDAQ,2.2100000381469727,17173.0
RSVR,"Reservoir Media, Inc.. - Common Stock",NASDAQ,10.255000114440918,50964.0
RTAC,Renatus Tactical Acquisition Corp I - Class A Ordinary Shares,NASDAQ,10.5,22394.0
RUBI,Rubico Inc. - Common Stock,NASDAQ,2.390000104904175,164170.0
RUM,RUM Group Inc. - Class A Common Stock,NASDAQ,6.190000057220459,1634021.0
RUN,Sunrun Inc. - Common Stock,NASDAQ,10.489999771118164,10488751.0
RVSB,Riverview Bancorp Inc - Common Stock,NASDAQ,5.400000095367432,38479.0
RVSN,Rail Vision Ltd. - Ordinary Shares,NASDAQ,4.368000030517578,5680.0
RWAY,Runway Growth Finance Corp. - Common Stock,NASDAQ,5.75,498948.0
RWT,"Redwood Trust, Inc. Common Stock",NYSE,4.570000171661377,1438604.0
RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",NASDAQ,3.1700000762939453,17325997.0
RXST,"RxSight, Inc. - Common Stock",NASDAQ,6.289999961853027,894432.0
RXT,"Rackspace Technology, Inc. - Common Stock",NASDAQ,4.75,5077476.0
RYAM,Rayonier Advanced Materials Inc. Common Stock,NYSE,9.670000076293945,2432543.0
RYET,Ruanyun Edai Technology Inc. - Ordinary shares,NASDAQ,1.0700000524520874,18467.0
RYOJ,"rYojbaba Co., Ltd. - Common Shares",NASDAQ,5.03000020980835,22634.0
RZLT,"Rezolute, Inc. - Common Stock (NV)",NASDAQ,4.679999828338623,1371859.0
RZLV,Rezolve AI PLC - Ordinary Shares,NASDAQ,2.7100000381469727,15818143.0
SAAQ,Space Asset Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.149999618530273,5098.0
SABR,Sabre Corporation - Common Stock,NASDAQ,2.119999885559082,6602785.0
SABS,"SAB Biotherapeutics, Inc. - Common Stock",NASDAQ,3.7699999809265137,278450.0
SAC,Safeguard Acquisition Corp. Class A Ordinary Shares,NYSE,10.100000381469727,33780.0
SAFX,"XCF Global, Inc. - Class A Common Stock",NASDAQ,0.36059999465942383,1905390.0
SAGT,SAGTEC GLOBAL LIMITED - Class A Ordinary shares,NASDAQ,0.7825999855995178,223065.0
SAGU,Shreya Acquisition Group Class A Ordinary Shares,NYSE,9.930000305175781,120.0
SAMG,Silvercrest Asset Management Group Inc. - Common Stock,NASDAQ,10.130000114440918,43161.0
SAN,"Banco Santander, S.A. Sponsored ADR (Spain)",NYSE,14.640000343322754,28644042.0
SANA,"Sana Biotechnology, Inc. - Common Stock",NASDAQ,3.509999990463257,2991668.0
SANG,Sangoma Technologies Corporation - Common Shares,NASDAQ,3.990000009536743,375.0
SATL,Satellogic Inc. - Class A Common Stock,NASDAQ,4.820000171661377,12505296.0
SB,"Safe Bulkers, Inc Common Stock ($0.001 par value)",NYSE,7.639999866485596,431975.0
SBC,SBC Medical Group Holdings Incorporated - Common Stock,NASDAQ,3.049999952316284,89592.0
SBET,"Sharplink, Inc. - Common Stock",NASDAQ,6.360000133514404,4661731.0
SBFM,Sunshine Biopharma Inc. - Common stock,NASDAQ,1.3300000429153442,253205.0
SBGI,"Sinclair, Inc. - Class A Common Stock",NASDAQ,13.90999984741211,475929.0
SBSW,D/B/A Sibanye-Stillwater Limited ADS,NYSE,9.920000076293945,7235262.0
SBXD,SilverBox Corp IV Class A Ordinary Shares,NYSE,10.854999542236328,46219.0
SBXE,SilverBox Corp V Class A Ordinary Shares,NYSE,10.109999656677246,20000.0
SCII,SC II Acquisition Corp. - Class A ordinary share,NASDAQ,10.109999656677246,0.0
SCKT,"Socket Mobile, Inc. - Common Stock",NASDAQ,0.3959999978542328,67285.0
SCLX,Scilex Holding Company - Common Stock,NASDAQ,6.519999980926514,49115.0
SCM,Stellus Capital Investment Corporation Common Stock,NYSE,8.079999923706055,242242.0
SCNX,"Scienture Holdings, Inc. - Common Stock",NASDAQ,0.3889999985694885,143586.0
SCOR,"comScore, Inc. - Common Stock",NASDAQ,7.579999923706055,5046.0
SCPQ,Social Commerce Partners Corporation - Class A Ordinary Shares,NASDAQ,10.0,0.0
SCWO,374Water Inc. - common stock,NASDAQ,2.255000114440918,34899.0
SCYX,"SCYNEXIS, Inc. - Common Stock",NASDAQ,5.159999847412109,95980.0
SCZM,Santacruz Silver Mining Ltd. - Common Shares,NASDAQ,7.960000038146973,625086.0
SD,"SandRidge Energy, Inc. Common Stock",NYSE,13.199999809265137,280162.0
SDA,SunCar Technology Group Inc. - Ordinary Shares,NASDAQ,0.8029999732971191,82309.0
SDHI,Siddhi Acquisition Corp - Class A Common stock,NASDAQ,10.479999542236328,100.0
SDOT,Sadot Group Inc. - Common Stock,NASDAQ,13.369999885559082,83249.0
SDST,Stardust Power Inc. - Common Stock,NASDAQ,0.6306999921798706,731119.0
SEAT,Vivid Seats Inc. - Class A common stock,NASDAQ,8.020000457763672,87851.0
SECZ,Securitize Corp. Common Stock,NYSE,7.389999866485596,441515.0
SEED,Origin Agritech Limited - Ordinary Shares,NASDAQ,1.059999942779541,8119460.0
SEER,"Seer, Inc. - Class A Common Stock",NASDAQ,2.190000057220459,154507.0
SEGG,Sports Entertainment Gaming Global Corporation  - Common Stock,NASDAQ,2.6500000953674316,103832.0
SELF,"Global Self Storage, Inc. - Common Stock",NASDAQ,5.139999866485596,35369.0
SENS,"Senseonics Holdings, Inc. - Common Stock",NASDAQ,5.179999828338623,462920.0
SERA,"Sera Prognostics, Inc. - Class A Common Stock",NASDAQ,2.0,57975.0
SERV,Serve Robotics Inc. - Common Stock,NASDAQ,5.659999847412109,3452682.0
SES,SES AI Corporation Class A Common Stock,NYSE,0.5112000107765198,16197371.0
SEV,Aptera Motors Corp. - Class B Common Stock,NASDAQ,2.055000066757202,783780.0
SEVN,Seven Hills Realty Trust  - Common Stock,NASDAQ,7.730000019073486,115266.0
SFHG,Samfine Creation Holdings Group Limited - Class A Ordinary Share,NASDAQ,2.3299999237060547,7209.0
SFIX,"Stitch Fix, Inc. - Class A Common Stock",NASDAQ,4.119999885559082,1601631.0
SFL,SFL Corporation Ltd,NYSE,11.869999885559082,977371.0
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,NASDAQ,0.9061999917030334,53776.0
SG,"Sweetgreen, Inc. Class A Common Stock",NYSE,6.099999904632568,7341921.0
SGA,"Saga Communications, Inc. - Class A Common Stock",NASDAQ,9.395000457763672,10992.0
SGC,"Superior Group of Companies, Inc. - Common Stock",NASDAQ,13.829999923706055,64469.0
SGHC,Super Group (SGHC) Limited Ordinary Shares,NYSE,13.109999656677246,4927518.0
SGHT,"Sight Sciences, Inc. - Common Stock",NASDAQ,5.550000190734863,448828.0
SGLY,Singularity Future Technology Ltd. - Common Stock,NASDAQ,6.590000152587891,97139.0
SGML,Sigma Lithium Corporation - common shares,NASDAQ,10.550000190734863,1644696.0
SGMT,Sagimet Biosciences Inc. - Series A Common Stock,NASDAQ,8.640000343322754,2133819.0
SGU,Star Group L.P. Common Stock,NYSE,12.850000381469727,38723.0
SHEN,Shenandoah Telecommunications Co - Common Stock,NASDAQ,13.0,400210.0
SHFS,"SHF Holdings, Inc. - Class A Common Stock",NASDAQ,0.18700000643730164,283155.0
SHIM,Shimmick Corporation - Common Stock,NASDAQ,4.179999828338623,35246.0
SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",NASDAQ,8.680000305175781,8462627.0
SHMD,SCHMID Group N.V. - Class A Ordinary Shares,NASDAQ,4.440000057220459,230896.0
SHO,"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",NYSE,11.680000305175781,2048788.0
SHOT,RMG ML Sports Holdings - Class A Ordinary Shares,NASDAQ,9.800000190734863,0.0
SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",NASDAQ,4.599999904632568,1544624.0
SID,Companhia Siderurgica Nacional S.A. Common Stock,NYSE,0.9817000031471252,3920851.0
SIDU,"Sidus Space, Inc. - Class A Common Stock",NASDAQ,2.069999933242798,5577609.0
SIEB,Siebert Financial Corp. - Common Stock,NASDAQ,1.6100000143051147,6402.0
SIGA,SIGA Technologies Inc. - Common Stock,NASDAQ,3.1500000953674316,406729.0
SILO,"Silo Pharma, Inc. - Common Stock",NASDAQ,4.610000133514404,6516.0
SIMA,SIM Acquisition Corp. I - Class A Ordinary Shares,NASDAQ,10.9399995803833,300.0
SIND,Sinda Ltd. Common Stock,NYSE,14.739999771118164,58573.0
SINT,"SiNtx Technologies, Inc. - Common Stock",NASDAQ,1.7400000095367432,33149.0
SITC,SITE Centers Corp. Common Stock,NYSE,3.2799999713897705,1264720.0
SJ,Scienjoy Holding Corporation - Class A Ordinary Shares,NASDAQ,0.9890000224113464,26798.0
SJT,San Juan Basin Royalty Trust Common Stock,NYSE,2.4600000381469727,224724.0
SKIL,Skillsoft Corp. Class A Common Stock,NYSE,8.40999984741211,47698.0
SKIN,SkinHealth Systems Inc. - Class A Common Stock,NASDAQ,0.7052000164985657,324593.0
SKK,SKK Holdings Limited - Class A Ordinary Shares,NASDAQ,4.732999801635742,2732.0
SKYA,"SkyAI, Inc. - Common Stock",NASDAQ,1.2799999713897705,84556.0
SKYE,"Skye Bioscience, Inc. - Common Stock",NASDAQ,0.5616999864578247,105573.0
SKYH,Sky Harbour Group Corporation Class A Common Stock,NYSE,11.029999732971191,88298.0
SKYQ,Sky Quarry Inc. - Common Stock,NASDAQ,4.0,1376058.0
SKYX,SKYX Platforms Corp. - Common Stock,NASDAQ,1.149999976158142,577163.0
SLBT,SL Science Holding Limited - Ordinary Shares,NASDAQ,2.799999952316284,95940.0
SLDB,Solid Biosciences Inc. - Common Stock,NASDAQ,8.729999542236328,873615.0
SLDP,"Solid Power, Inc. - Class A Common Stock",NASDAQ,2.140000104904175,5745693.0
SLE,"Super League Enterprise, Inc. - Common Stock",NASDAQ,2.609999895095825,11231.0
SLGB,Smart Logistics Global Limited - Class A Ordinary Shares,NASDAQ,0.5436000227928162,501977.0
SLMT,Brera Holdings PLC - Class B Ordinary Shares,NASDAQ,4.230000019073486,39878.0
SLN,Silence Therapeutics Plc - American Depository Share,NASDAQ,11.239999771118164,450243.0
SLNG,"Stabilis Solutions, Inc. - Common Stock",NASDAQ,4.659999847412109,9759.0
SLNH,"Soluna Holdings, Inc. - Common Stock",NASDAQ,1.1799999475479126,4732938.0
SLQT,"SelectQuote, Inc. Common Stock",NYSE,0.691100001335144,355541.0
SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",NASDAQ,11.859999656677246,5605021.0
SLSN,"Solesence, Inc. - Common stock",NASDAQ,1.0700000524520874,20217.0
SLXN,Silexion Therapeutics Corp - Ordinary Shares,NASDAQ,1.7999999523162842,35236.0
SMHI,SEACOR Marine Holdings Inc. Common Stock ,NYSE,9.449999809265137,87170.0
SMMT,Summit Therapeutics Inc.  - Common Stock,NASDAQ,13.529999732971191,3031858.0
SMPL,The Simply Good Foods Company - Common Stock,NASDAQ,11.180000305175781,1478353.0
SMR,NuScale Power Corporation Class A Common Stock,NYSE,9.380000114440918,27874438.0
SMRT,"SmartRent, Inc. Class A Common Stock",NYSE,1.2999999523162842,7235433.0
SMSI,"Smith Micro Software, Inc. - Common Stock",NASDAQ,2.859999895095825,15991.0
SMTK,"SmartKem, Inc. - Common Stock",NASDAQ,0.16899999976158142,1423363.0
SMWB,Similarweb Ltd. Ordinary Shares,NYSE,7.440000057220459,285180.0
SMXT,Solarmax Technology Inc. - Common Stock,NASDAQ,0.3889999985694885,182605.0
SNAL,"Snail, Inc. - Class A Common Stock",NASDAQ,4.190000057220459,130476.0
SNAP,Snap Inc. Class A Common Stock,NYSE,5.329999923706055,70319918.0
SND,"Smart Sand, Inc. - Common Stock",NASDAQ,4.179999828338623,329680.0
SNDL,SNDL Inc. - Common Shares,NASDAQ,1.2100000381469727,1225388.0
SNES,"SenesTech, Inc. - Common Stock",NASDAQ,1.6299999952316284,121468.0
SNFCA,Security National Financial Corporation - Class A Common Stock,NASDAQ,9.470000267028809,19319.0
SNGX,"Soligenix, Inc. - Common Stock",NASDAQ,0.3828999996185303,99349.0
SNOA,"Sonoma Pharmaceuticals, Inc. - Common Stock",NASDAQ,1.1299999952316284,153234.0
SNT,Senstar Technologies Corporation - Common Shares,NASDAQ,1.9800000190734863,8975.0
SNTG,Sentage Holdings Inc. - Class A Ordinary Shares,NASDAQ,1.75,20379.0
SNTI,"Senti Biosciences Holdings, Inc. - Common Stock",NASDAQ,0.37299999594688416,72587.0
SNWV,"SANUWAVE Health, Inc. - Common Stock",NASDAQ,5.96999979019165,52117.0
SNYR,Synergy CHC Corp. - Common Stock,NASDAQ,0.1695999950170517,358431.0
SOBR,"SOBR Safe, Inc. - Common Stock",NASDAQ,0.5389999747276306,216326.0
SOC,Sable Offshore Corp. Common Stock,NYSE,4.630000114440918,4406173.0
SOCA,Solarius Capital Acquisition Corp. - Class A Ordinary Share,NASDAQ,10.319999694824219,100.0
SONM,"DNA X, Inc. - Common Stock",NASDAQ,3.990000009536743,8606.0
SOPH,SOPHiA GENETICS SA - Ordinary Shares,NASDAQ,6.300000190734863,721093.0
SORA,AsiaStrategy - Ordinary Shares,NASDAQ,2.309999942779541,18890.0
SORN,Soren Acquisition Corp. - Class A Ordinary Shares,NASDAQ,9.960000038146973,0.0
SOS,SOS Limited Class A Ordinary Shares,NYSE,0.7839499711990356,47933.0
SOTK,Sono-Tek Corporation - Common Stock,NASDAQ,5.389999866485596,66440.0
SOUL,Soulpower Acquisition Corporation Class A Ordinary Shares,NYSE,10.399999618530273,12700.0
SOUN,"SoundHound AI, Inc. - Class A Common Stock",NASDAQ,6.429999828338623,20831554.0
SOWG,Sow Good Inc. - Common Stock,NASDAQ,3.380000114440918,3113.0
SPAI,Safe Pro Group Inc. - Common Stock,NASDAQ,4.369999885559082,66372.0
SPCB,"SuperCom, Ltd. - Ordinary Shares",NASDAQ,10.710000038146973,23054.0
SPCE,"Virgin Galactic Holdings, Inc. Common Stock",NYSE,2.890000104904175,5976548.0
SPEG,Silver Pegasus Acquisition Corp - Class A Ordinary Shares,NASDAQ,10.34000015258789,600.0
SPHL,Springview Holdings Ltd - Ordinary shares,NASDAQ,2.6500000953674316,4584.0
SPIR,"Spire Global, Inc. Class A Common Stock",NYSE,12.899999618530273,485369.0
SPKL,Spark I Acquisition Corp. - Class A Ordinary Share,NASDAQ,11.710000038146973,12932.0
SPMC,"Sound Point Meridian Capital, Inc. Common Stock",NYSE,10.479999542236328,11509.0
SPOK,"Spok Holdings, Inc. - Common Stock",NASDAQ,11.239999771118164,225908.0
SPPL,SIMPPLE LTD. - Ordinary Shares,NASDAQ,2.0199999809265137,530062.0
SPRC,SciSparc Ltd. - Ordinary Shares,NASDAQ,6.889999866485596,136586.0
SPRO,"Spero Therapeutics, Inc. - Common Stock",NASDAQ,1.2599999904632568,574325.0
SPRU,Spruce Power Holding Corporation Class A Common Stock,NYSE,2.390000104904175,53665.0
SPRY,"ARS Pharmaceuticals, Inc. - Common Stock",NASDAQ,5.360000133514404,2541749.0
SPT,"Sprout Social, Inc - Class A Common Stock",NASDAQ,8.630000114440918,673140.0
SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",NASDAQ,1.1799999475479126,205022.0
SPWR,SunPower Inc. - Common Stock,NASDAQ,0.2676999866962433,5730944.0
SQFT,"Presidio Property Trust, Inc. - Class A Common Stock",NASDAQ,2.299999952316284,2590.0
SRAD,Sportradar Group AG - Class A Ordinary Shares,NASDAQ,12.649999618530273,6378050.0
SRFM,Surf Air Mobility Inc. Common Stock,NYSE,0.8271999955177307,2123394.0
SRG,Seritage Growth Properties Class A Common Stock,NYSE,2.4700000286102295,66391.0
SRI,"Stoneridge, Inc. Common Stock",NYSE,7.460000038146973,82192.0
SRL,Scully Royalty Ltd.,NYSE,5.789999961853027,10951.0
SRTA,"Strata Critical Medical, Inc. - Class A Common Stock",NASDAQ,5.849999904632568,2478467.0
SRTS,"Sensus Healthcare, Inc. - Common Stock",NASDAQ,2.940000057220459,6467.0
SSAC,SPACSphere Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.029999732971191,404.0
SSBI,Summit State Bank - Common Stock,NASDAQ,13.350000381469727,1387.0
SSEA,Starry Sea Acquisition Corp - Ordinary Shares,NASDAQ,10.279999732971191,129.0
SSII,SS Innovations International Inc. - Common Stock,NASDAQ,3.8499999046325684,109202.0
SSM,Sono Group N.V. - Ordinary Shares,NASDAQ,3.5999999046325684,1396.0
SSP,E.W. Scripps Company (The) - Class A Common Stock,NASDAQ,2.869999885559082,349856.0
SST,"System1, Inc. Class A Common Stock",NYSE,1.6799999475479126,62899.0
SSTI,"SoundThinking, Inc. - Common Stock",NASDAQ,7.860000133514404,67816.0
SSTK,"Shutterstock, Inc. Common Stock",NYSE,6.239999771118164,1482629.0
SSYS,"Stratasys, Ltd. - Common Stock",NASDAQ,8.960000038146973,472639.0
STAK,STAK Inc. - Class A Ordinary Shares,NASDAQ,1.8899999856948853,1103775.0
STDN,"Standard Nuclear, Inc. Class A Common Stock",NYSE,8.229999542236328,255151.0
STEM,"Stem, Inc. Class A Common Stock",NYSE,5.800000190734863,65940.0
STEX,Streamex Corp. - Common Stock,NASDAQ,0.7251999974250793,498172.0
STFS,Star Fashion Culture Holdings Limited - Class A Ordinary Shares,NASDAQ,3.6500000953674316,29334.0
STGW,Stagwell Inc. - Class A Common Stock,NASDAQ,8.850000381469727,2687115.0
STHO,Star Holdings - Shares of Beneficial Interest,NASDAQ,9.380000114440918,8293.0
STI,"Solidion Technology, Inc. - Common Stock",NASDAQ,6.420000076293945,87266.0
STIM,"Neuronetics, Inc. - Common Stock",NASDAQ,2.3499999046325684,1439040.0
STKE,Sol Strategies Inc. - Common Shares,NASDAQ,1.0399999618530273,61018.0
STKS,"The ONE Group Hospitality, Inc. - Common Stock",NASDAQ,1.7799999713897705,27735.0
STLA,Stellantis N.V. Common Shares,NYSE,5.630000114440918,17722122.0
STNE,StoneCo Ltd. - Class A Common Share,NASDAQ,11.170000076293945,2993637.0
STRR,"Star Equity Holdings, Inc. - Common Stock",NASDAQ,11.520000457763672,27090.0
STTK,"Shattuck Labs, Inc. - Common Stock",NASDAQ,7.369999885559082,957527.0
STUB,"StubHub Holdings, Inc. Class A Common Stock",NYSE,9.119999885559082,3842874.0
SUGP,SU Group Holdings Limited - Class A Ordinary Shares,NASDAQ,0.3824000060558319,654386.0
SUIG,Sui Group Holdings Limited - Common Stock,NASDAQ,0.8986999988555908,230980.0
SUJA,"Suja Life, Inc. - Class A Common Stock",NASDAQ,6.135000228881836,3355838.0
SUMA,SUMA Acquisition Corporation - Class A Ordinary Shares,NASDAQ,9.880000114440918,0.0
SUNE,"SUNation Energy, Inc. - Common Stock",NASDAQ,2.619999885559082,177862.0
SUNS,"Sunrise Realty Trust, Inc. - Common Stock",NASDAQ,7.71999979019165,65627.0
SUPX,SuperX AI Technology Limited - Ordinary Shares,NASDAQ,7.0,216486.0
SURG,"SurgePays, Inc. - Common Stock",NASDAQ,0.22339999675750732,376296.0
SVAQ,Silicon Valley Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.020000457763672,10426.0
SVC,Service Properties Trust - Common Shares of Beneficial Interest,NASDAQ,7.880000114440918,1825510.0
SVCC,Stellar V Capital Corp. - Class A Ordinary Shares,NASDAQ,10.640000343322754,0.0
SVCO,"Silvaco Group, Inc. - Common Stock",NASDAQ,8.300000190734863,327446.0
SVIV,Spring Valley Acquisition Corp. IV - Class A Ordinary Shares,NASDAQ,10.199999809265137,78800.0
SVRA,"Savara, Inc. - Common Stock",NASDAQ,5.510000228881836,1584095.0
SVRN,OceanPal Inc. - Common Stock,NASDAQ,6.070000171661377,4785.0
SVV,"Savers Value Village, Inc. Common Stock",NYSE,10.899999618530273,963665.0
SWAG,"Stran & Company, Inc. - Common Stock",NASDAQ,1.9500000476837158,40976.0
SWBI,"Smith & Wesson Brands, Inc. - Common Stock",NASDAQ,14.710000038146973,367014.0
SWIM,"Latham Group, Inc. - Common Stock",NASDAQ,7.300000190734863,3696575.0
SWVL,Swvl Holdings Corp - Ordinary Shares,NASDAQ,1.399999976158142,8810.0
SXC,"SunCoke Energy, Inc. Common Stock",NYSE,9.619999885559082,1593565.0
SXTC,"China SXT Pharmaceuticals, Inc. - Class A Ordinary Shares",NASDAQ,0.06700000166893005,159953353.0
SXTP,"60 Degrees Pharmaceuticals, Inc. - Common Stock",NASDAQ,1.2200000286102295,94620.0
SY,So-Young International Inc. - American Depository Shares,NASDAQ,2.0899999141693115,244381.0
SYPR,"Sypris Solutions, Inc. - Common Stock",NASDAQ,2.075000047683716,16288.0
SZZL,Sizzle Acquisition Corp. II - Class A ordinary shares,NASDAQ,10.380000114440918,46812.0
TAC,TransAlta Corporation Ordinary Shares,NYSE,12.670000076293945,1127240.0
TACH,Titan Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.442000389099121,500.0
TACO,Berto Acquisition Corp. - Ordinary Shares,NASDAQ,10.479999542236328,9770.0
TACT,TransAct Technologies Incorporated - Common Stock,NASDAQ,5.639999866485596,29784.0
TALK,"Talkspace, Inc. - Common Stock",NASDAQ,5.21999979019165,1103023.0
TALO,"Talos Energy, Inc. Common Stock",NYSE,14.180000305175781,3705629.0
