trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes,is_avg,oos_avg,is_n,oos_n,drop_best10,tp,sl
55,0.2977071752475839,5.999999999999999,56.36363636363636,1.0960306568278464,54.54545454545454,34.54545454545455,10.909090909090908,-9.12720937364152,8.0,0.6147892128932919,0.01342672770315594,26,29,-0.5352858696295946,7,7
55,0.31757614445693116,5.999999999999999,58.18181818181818,1.0995739912287972,56.36363636363636,29.09090909090909,14.545454545454545,-9.461530702353649,12.0,0.3684360263761596,0.2719776296327958,26,29,-0.5129839654150211,7,8
55,0.09932400732808262,5.999999999999999,58.18181818181818,1.0291477852974444,56.36363636363636,27.27272727272727,16.363636363636363,-11.687612658629634,15.0,0.1416512453002625,0.06137544914612855,26,29,-0.757960854029035,7,9
55,0.5218115445283393,5.999999999999999,61.81818181818181,1.1628983851263848,60.0,21.818181818181817,18.181818181818183,-11.769230063850333,16.0,0.5647281683771852,0.48333457142247743,26,29,-0.28374014900833894,7,10
55,0.32662134224644235,5.999999999999999,61.81818181818181,1.0961079261075308,60.0,21.818181818181817,18.181818181818183,-12.19230384798431,23.0,0.37242047606949324,0.28556004985336186,26,29,-0.5028311923859785,7,11
55,0.43723475906874365,5.999999999999999,63.63636363636363,1.1311697591276142,60.0,18.181818181818183,21.818181818181817,-14.148367681139165,23.0,0.7763178784054582,0.13322920380134465,26,29,-0.37867327554461955,7,12
55,1.068414981084332,6.000000000000002,67.27272727272727,1.3658514488467992,63.63636363636363,12.727272727272727,23.636363636363637,-14.148367681139165,26.0,2.1609332630208438,0.08891583176194118,26,29,0.32979432059532604,7,13
55,1.048953954532885,6.000000000000002,67.27272727272727,1.3568097608910132,63.63636363636363,9.090909090909092,27.27272727272727,-15.000000000000009,32.0,2.0840101860977667,0.12097250554368007,26,29,0.3079503112008448,7,14
55,0.9504873572532487,6.000000000000002,67.27272727272727,1.3128373619125129,63.63636363636363,9.090909090909092,27.27272727272727,-16.415662850380002,32.0,1.9911000764677669,0.01752422968161184,26,29,0.1974265795604371,7,15
55,0.8671357727147031,6.000000000000002,67.27272727272727,1.2777829080529934,63.63636363636363,9.090909090909092,27.27272727272727,-17.00000000000001,32.0,1.9301640322516127,-0.08592404618045761,26,29,0.10386867854778382,7,16
55,0.9341692268279235,6.000000000000002,67.27272727272727,1.3058239828743203,63.63636363636363,7.2727272727272725,29.09090909090909,-18.000000000000004,32.0,2.187350185183425,-0.18937232204252671,26,29,0.17911031071568376,7,17
55,1.1722293321523074,6.000000000000002,67.27272727272727,1.4161951699389708,63.63636363636363,3.6363636363636362,32.72727272727273,-18.999999999999993,32.0,2.5100459299114783,-0.027192445149018876,26,29,0.4463206330185641,7,18
55,1.135865695788671,6.000000000000002,67.27272727272727,1.3981440695070584,63.63636363636363,3.6363636363636362,32.72727272727273,-20.000000000000004,32.0,2.5100459299114783,-0.09615796239039867,26,29,0.40550430648795155,7,19
55,1.5904111503341256,6.000000000000002,69.0909090909091,1.6342751675594618,65.45454545454545,1.8181818181818181,32.72727272727273,-21.0,32.0,2.5100459299114783,0.7659110031268428,26,29,0.9157083881206048,7,20
55,-0.32287244166775747,-5.0,40.0,0.8965040423986551,38.18181818181819,60.0,1.8181818181818181,-8.692300638503319,4.0,-0.6476235887065884,-0.03171624087432287,26,29,-1.3531323277725658,8,4
55,0.18880023513770203,-4.137752558978047,47.27272727272727,1.060569571599866,45.45454545454545,47.27272727272727,7.2727272727272725,-8.692300638503319,6.0,0.07961522265107777,0.28669024633260665,26,29,-0.7788058538072543,8,5
55,0.6090169368816919,6.999999999999997,52.72727272727272,1.1978174185466346,50.90909090909091,40.0,9.090909090909092,-8.692300638503319,9.0,0.8602736066633762,0.3837523363877686,26,29,-0.3071340457272655,8,6
55,0.8421180392232538,7.000000000000002,56.36363636363636,1.2716399037609138,54.54545454545454,34.54545454545455,10.909090909090908,-9.12720937364152,14.0,1.129504375894146,0.5844613235872809,26,29,-0.045489951262247384,8,7
55,0.8801688266144189,7.0000000000000036,58.18181818181818,1.275971367972353,56.36363636363636,29.09090909090909,14.545454545454545,-9.461530702353649,17.0,0.8831511893770135,0.8774949841376103,26,29,-0.002779883782367979,8,8
55,0.6619166894855705,7.0000000000000036,58.18181818181818,1.194247152012217,56.36363636363636,27.27272727272727,16.363636363636363,-11.687612658629634,23.0,0.6563664083011164,0.6668928036509434,26,29,-0.2477567723963817,8,9
55,1.1207678630494635,7.0000000000000036,61.81818181818181,1.3498797159754896,60.0,21.818181818181817,18.181818181818183,-11.769230063850333,26.0,1.117904869839578,1.123334684547982,26,29,0.2672802591549268,8,10
55,0.9255776607675663,7.0000000000000036,61.81818181818181,1.2723500822573686,60.0,21.818181818181817,18.181818181818183,-12.19230384798431,26.0,0.9255971775318861,0.925560162978866,26,29,0.04818921577728714,8,11
55,1.036191077589868,7.0000000000000036,63.63636363636363,1.3108557387960926,60.0,18.181818181818183,21.818181818181817,-14.148367681139165,32.0,1.3294945798678506,0.7732293169268488,26,29,0.17234713261864604,8,12
55,1.7037349359690923,7.0000000000000036,67.27272727272727,1.5834005567224465,63.63636363636363,12.727272727272727,23.636363636363637,-14.148367681139165,33.0,2.791033041406313,0.7289159448874453,26,29,0.9216310552892039,8,13
55,1.684273909417645,7.0000000000000036,67.27272727272727,1.5729187332745236,63.63636363636363,9.090909090909092,27.27272727272727,-15.000000000000009,37.0,2.714109964483236,0.7609726186691844,26,29,0.8997870458947224,8,14
