min_gain_from_open_pct,min_volume_mult,take_profit_pct,stop_loss_pct,rr_ratio,sessions_scanned,entries_triggered,num_trades,win_rate_pct,avg_profit_pct,median_profit_pct,total_return_pct,tp_hit_pct,sl_hit_pct,eod_exit_pct,avg_win_pct,avg_loss_pct,profit_factor,expectancy_r,median_minutes_held,ambiguous_excluded
8.0,3.0,20.0,10.0,2.0,2106,275,275,32.72727272727273,-0.8903892122671136,-3.8859871515196565,-244.85703337345626,18.181818181818183,45.45454545454545,36.36363636363637,12.856592326804593,-7.578109961004702,0.8253454306470716,-0.11749489211015174,25.0,0
5.0,1.5,10.0,5.0,2.0,2106,685,685,34.45255474452555,-0.9189687832258528,-1.916375939981208,-629.4936165097092,10.218978102189782,42.33576642335766,47.44525547445255,4.464694610575598,-3.7486894089210474,0.6260052289530941,-0.24514401781030765,15.0,0
8.0,1.5,10.0,3.0,3.3333333333333335,2106,519,519,24.85549132947977,-0.9381688506544599,-2.9999999999999987,-486.90963348966466,7.129094412331407,64.9325626204239,27.9383429672447,4.418484344745964,-2.7099849075945994,0.5393014048830062,-0.3461896957526545,0.0,0
8.0,2.0,20.0,10.0,2.0,2106,395,395,36.9620253164557,-0.9384491104893077,-2.4822662556360395,-370.68739864327654,13.924050632911392,34.68354430379747,51.392405063291136,9.254785369134128,-6.915205070429154,0.7847201352584607,-0.13570806663453988,40.0,0
5.0,1.5,15.0,5.0,3.0,2106,685,685,32.7007299270073,-0.9535843936412107,-2.038835284060223,-653.2053096442294,5.985401459854015,43.64963503649635,50.36496350364964,4.810070140994328,-3.7541453822710604,0.6225688903647134,-0.2540083818129447,15.0,0
5.0,2.0,10.0,3.0,3.3333333333333335,2106,473,473,24.312896405919663,-0.9628323988595728,-2.9999999999999987,-455.41972466057797,7.6109936575052854,65.96194503171247,26.42706131078224,4.539505811958093,-2.730343276636197,0.5340797815391676,-0.3526415184122157,0.0,0
5.0,2.0,5.0,3.0,1.6666666666666667,2106,473,473,28.541226215644823,-0.9822612685708154,-2.999999999999998,-464.6095800339957,15.856236786469344,61.94503171247357,22.198731501057082,3.372678349031424,-2.7216602282640174,0.49494630445095594,-0.3609051777919173,0.0,0
5.0,2.0,15.0,3.0,5.0,2106,473,473,23.25581395348837,-0.9874805321064227,-2.9999999999999987,-467.07829168633793,4.651162790697675,67.01902748414376,28.32980972515856,4.776223648631097,-2.7340575565723375,0.5293745539869681,-0.36117766787046646,0.0,0
8.0,1.5,15.0,3.0,5.0,2106,519,519,23.121387283236995,-0.9894531441675198,-2.9999999999999987,-513.5261818229428,4.238921001926782,66.47398843930635,29.28709055876686,4.7419936648102095,-2.713196545363829,0.5256395857685104,-0.36468170573865966,5.0,0
5.0,1.5,5.0,5.0,1.0,2106,685,685,38.54014598540146,-1.000050068069927,-1.2170374212722963,-685.0342966279,21.16788321167883,39.70802919708029,39.12408759124087,3.3495576359320434,-3.727595041600853,0.5634826660855183,-0.2682829161722582,10.0,0
8.0,1.5,20.0,3.0,6.666666666666667,2106,519,519,22.350674373795762,-1.001838418493569,-2.9999999999999987,-519.9541391981622,2.8901734104046244,67.2447013487476,29.865125240847785,4.953545537948325,-2.7160432297770916,0.5249675086227095,-0.368859526059823,5.0,0
5.0,1.5,20.0,5.0,4.0,2106,685,685,31.532846715328468,-1.0063130531045692,-2.3405912453811206,-689.3244413766299,4.233576642335766,44.81751824817518,50.948905109489054,5.006187869677448,-3.775396633746181,0.6106965516759549,-0.2665449887065358,15.0,0
2.0,3.0,5.0,3.0,1.6666666666666667,2106,356,356,26.685393258426966,-1.0077112617911008,-3.0000000000000004,-358.7452091976319,19.662921348314608,67.97752808988764,12.359550561797752,4.035701744696558,-2.8434363024666847,0.5166050612634008,-0.3543990983434058,0.0,0
5.0,5.0,20.0,10.0,2.0,2106,220,220,32.27272727272727,-1.0099066413388536,-9.999999999999991,-222.17946109454778,21.363636363636363,52.27272727272727,26.36363636363636,14.354058201480054,-8.330990559729072,0.8210132022006885,-0.12122287669135184,15.0,0
5.0,3.0,10.0,3.0,3.3333333333333335,2106,315,315,19.682539682539684,-1.0204822066184962,-3.0000000000000004,-321.45189508482633,10.793650793650794,74.28571428571429,14.920634920634921,6.396144670654321,-2.8379955125114398,0.5523034322865117,-0.3595785131159127,0.0,0
8.0,1.5,5.0,3.0,1.6666666666666667,2106,519,519,27.74566473988439,-1.0276780633719766,-2.9999999999999987,-533.3649148900558,15.414258188824661,62.6204238921002,21.965317919075144,3.3615177128612124,-2.7131292414455213,0.47576900577392744,-0.3787796201055438,0.0,0
2.0,5.0,20.0,3.0,6.666666666666667,2106,244,244,13.524590163934427,-1.047745842501916,-3.0000000000000013,-255.6499855704675,6.147540983606557,83.60655737704919,10.245901639344263,11.131568268744688,-2.9525674807537543,0.5896414514082966,-0.35485923669200586,0.0,0
5.0,5.0,10.0,10.0,1.0,2106,220,220,43.18181818181818,-1.0591160810935736,-2.3132139752660517,-233.0055378405862,34.54545454545455,43.18181818181818,22.272727272727273,8.493183319332386,-8.318863625417304,0.775925608753902,-0.127314995026192,10.0,0
5.0,5.0,15.0,10.0,1.5,2106,220,220,35.90909090909091,-1.0608395139576992,-7.066074142573665,-233.3846930706938,25.90909090909091,48.63636363636364,25.454545454545453,11.745986080113138,-8.23629498864987,0.7990345669460794,-0.12880057300273998,15.0,0
8.0,2.0,15.0,3.0,5.0,2106,395,395,21.012658227848103,-1.0683781258041753,-2.9999999999999996,-422.0093596926493,5.5696202531645564,70.12658227848101,24.30379746835443,5.318203054960385,-2.767372478379363,0.5112352557718886,-0.38606227898524237,0.0,0
8.0,2.0,10.0,3.0,3.3333333333333335,2106,395,395,22.278481012658226,-1.090294238768696,-2.9999999999999996,-430.6662243136349,8.354430379746836,68.86075949367088,22.78481012658228,4.7472044197809815,-2.763583756528864,0.49239042447882053,-0.3945218726202585,0.0,0
5.0,5.0,15.0,8.0,1.875,2106,220,220,31.818181818181817,-1.1004618184304222,-7.99999999999999,-242.10160005469288,22.272727272727273,56.81818181818182,20.909090909090907,11.532541992610167,-6.99586359691603,0.7692907180547679,-0.15730178314447643,5.0,0
2.0,5.0,5.0,5.0,1.0,2106,244,244,38.9344262295082,-1.1121999559831641,-4.999999999999999,-271.37678925989206,34.83606557377049,56.14754098360656,9.01639344262295,4.569143252273082,-4.734532873998892,0.6153114189384562,-0.23491228925479513,0.0,0
8.0,2.0,5.0,3.0,1.6666666666666667,2106,395,395,26.83544303797468,-1.114994110185723,-2.9999999999999987,-440.4226735233606,15.443037974683543,64.81012658227849,19.746835443037973,3.379274301565521,-2.763410897886872,0.44852432593740427,-0.4034847336812408,0.0,0
5.0,2.0,20.0,3.0,6.666666666666667,2106,473,473,21.775898520084567,-1.134098657147859,-2.9999999999999987,-536.4286648309374,2.748414376321353,68.49894291754757,28.752642706131077,4.631400273833217,-2.7390889000966445,0.4706972810577189,-0.41404229600136166,5.0,0
8.0,3.0,10.0,3.0,3.3333333333333335,2106,275,275,18.181818181818183,-1.1477762498026025,-3.000000000000001,-315.6384686957157,10.545454545454545,76.72727272727272,12.727272727272727,6.533672223406011,-2.8547647994045167,0.5085978225105455,-0.4020563270368264,0.0,0
5.0,5.0,10.0,8.0,1.25,2106,220,220,38.18181818181819,-1.1553130307792163,-7.999999999999989,-254.1688667714276,30.0,51.81818181818182,18.181818181818183,8.40711255345655,-7.061517068101308,0.7353417533035854,-0.16360691613960163,5.0,0
10.0,3.0,15.0,3.0,5.0,2106,259,259,13.8996138996139,-1.1722495739067733,-3.0000000000000004,-303.6126396418543,6.94980694980695,79.92277992277992,13.127413127413126,9.107482262854138,-2.8317578524870095,0.519206186224203,-0.41396533000773267,0.0,0
5.0,5.0,5.0,10.0,0.5,2106,220,220,54.54545454545454,-1.1790816160217128,4.999999999999995,-259.3979555247768,50.45454545454545,34.090909090909086,15.454545454545453,4.704861778466296,-8.239813689407322,0.6851895378918029,-0.14309566459463507,0.0,0
8.0,2.0,20.0,3.0,6.666666666666667,2106,395,395,19.49367088607595,-1.1960553257612416,-3.0,-472.4418536756905,3.2911392405063293,71.64556962025317,25.063291139240505,5.311407267255467,-2.7717616769005073,0.4639992973029851,-0.43151448976620443,0.0,0
10.0,1.5,10.0,3.0,3.3333333333333335,2106,428,428,20.5607476635514,-1.2178727376334593,-2.9999999999999996,-521.2495317071206,6.775700934579438,72.19626168224299,21.02803738317757,4.900786403002339,-2.801525691680372,0.45276716093845115,-0.4347176758900155,0.0,0
5.0,2.0,10.0,5.0,2.0,2106,473,473,31.712473572938688,-1.2231212896843493,-4.9999999999999964,-578.5363700206972,12.050739957716702,52.00845665961945,35.94080338266385,5.136538337565248,-4.176523593360632,0.5711423071194325,-0.292856310360303,5.0,0
5.0,2.0,15.0,5.0,3.0,2106,473,473,30.021141649048626,-1.2260915807160562,-4.999999999999997,-579.9413176786945,7.822410147991543,53.69978858350951,38.47780126849894,5.69771692237176,-4.196426346391192,0.5824807995130994,-0.2921751698967528,10.0,0
5.0,2.0,5.0,5.0,1.0,2106,473,473,37.420718816067655,-1.2294102859098528,-2.821321347132213,-581.5110652353603,23.890063424947147,47.14587737843552,28.964059196617338,3.656901012363357,-4.1512923798097106,0.5267583610506923,-0.2961512159175373,5.0,0
10.0,3.0,20.0,3.0,6.666666666666667,2106,259,259,12.355212355212355,-1.2352913048846215,-3.000000000000001,-319.94044796511696,4.633204633204633,81.46718146718148,13.8996138996139,10.110673535608946,-2.8347224718264457,0.5027981397833877,-0.4357715145527839,0.0,0
8.0,1.5,10.0,5.0,2.0,2106,519,519,31.79190751445087,-1.2353938672967768,-3.9133400400433263,-641.1694171270271,10.982658959537572,49.13294797687861,39.884393063583815,4.816795543473957,-4.056329609605171,0.5534847467910742,-0.3045595368708279,10.0,0
10.0,1.5,5.0,3.0,1.6666666666666667,2106,428,428,23.83177570093458,-1.240491961806623,-2.999999999999999,-530.9305596532347,15.42056074766355,69.39252336448598,15.186915887850466,3.758531911576501,-2.8046037258712815,0.4193042911530738,-0.44230561000957463,0.0,0
2.0,5.0,15.0,3.0,5.0,2106,244,244,13.934426229508196,-1.25678860957011,-3.0000000000000013,-306.65642073510685,6.967213114754098,83.19672131147541,9.836065573770492,9.215744638351039,-2.9523416116144863,0.5053862790056235,-0.42569213692138963,0.0,0
15.0,3.0,15.0,3.0,5.0,2106,202,202,12.376237623762377,-1.2583186347678488,-3.000000000000001,-254.18036422310544,7.425742574257425,82.67326732673267,9.900990099009901,10.261803764137106,-2.8854545668165708,0.5023150695170656,-0.43609026086870994,0.0,0
8.0,1.5,20.0,5.0,4.0,2106,519,519,28.709055876685934,-1.2621597811987406,-4.9999999999999964,-655.0609264421464,4.8169556840077075,51.83044315992292,43.35260115606936,5.722684106855344,-4.0749752928745755,0.5655348047322213,-0.3097343395935993,15.0,0
8.0,1.5,15.0,5.0,3.0,2106,519,519,29.672447013487474,-1.2706896879102656,-4.9999999999999964,-659.4879480254278,6.74373795761079,50.86705202312138,42.38921001926782,5.345798119078994,-4.06230372154409,0.5552237302253458,-0.31280026679720385,10.0,0
5.0,3.0,15.0,5.0,3.0,2106,315,315,23.809523809523807,-1.285900425631567,-5.000000000000001,-405.0586340739436,12.063492063492063,64.76190476190476,23.174603174603174,8.932720493683723,-4.4792194629175945,0.6232057119295293,-0.28708136233940634,0.0,0
10.0,1.5,15.0,3.0,5.0,2106,428,428,19.158878504672895,-1.2877003461989065,-3.0,-551.135748173132,3.5046728971962615,73.36448598130842,23.130841121495326,5.100556714045327,-2.801680343135401,0.4314562370413634,-0.4596171541674959,0.0,0
5.0,3.0,20.0,5.0,4.0,2106,315,315,21.58730158730159,-1.288445805776837,-5.000000000000002,-405.8604288197037,8.88888888888889,66.98412698412697,24.126984126984127,10.355180033537046,-4.493978425506975,0.6343641479178586,-0.2867049379818696,5.0,0
8.0,1.5,10.0,8.0,1.25,2106,519,519,38.53564547206166,-1.2898530293063402,-1.524388803427296,-669.4337222099905,16.184971098265898,33.911368015414254,49.90366088631985,5.392541925584714,-5.479442342717659,0.6170160788484397,-0.2353985950815949,25.0,0
5.0,3.0,5.0,3.0,1.6666666666666667,2106,315,315,22.22222222222222,-1.2958530697921755,-3.0000000000000004,-408.1937169845353,16.507936507936506,71.74603174603175,11.746031746031745,4.0831306811551284,-2.832705570062834,0.41183551809037644,-0.4574612637074849,0.0,0
15.0,3.0,20.0,3.0,6.666666666666667,2106,202,202,10.891089108910892,-1.2995454086453866,-3.000000000000001,-262.5081725463681,4.9504950495049505,84.15841584158416,10.891089108910892,11.691694808189316,-2.887363657369628,0.49490992149659235,-0.4500802679733335,0.0,0
8.0,5.0,20.0,10.0,2.0,2106,196,196,32.142857142857146,-1.3059166850162853,-9.999999999999993,-255.95967026319192,21.428571428571427,55.10204081632652,23.46938775510204,14.254796852436007,-8.676780992230531,0.7782001411935328,-0.1505070470472454,15.0,0
8.0,3.0,5.0,3.0,1.6666666666666667,2106,275,275,21.818181818181817,-1.3251274959883703,-3.0000000000000004,-364.41006139680184,17.09090909090909,73.45454545454545,9.454545454545455,4.1609881764446595,-2.856136520853402,0.4065653004506166,-0.4639580378295179,0.0,0
10.0,2.0,5.0,3.0,1.6666666666666667,2106,348,348,22.988505747126435,-1.3274290486423423,-2.999999999999999,-461.94530892753517,14.655172413793101,70.40229885057471,14.942528735632186,3.6331006163957524,-2.808184172534311,0.3861953419196719,-0.47270013898140206,0.0,0
8.0,1.5,5.0,8.0,0.625,2106,519,519,44.3159922928709,-1.3313004155609007,-0.680271446845552,-690.9449156761075,29.47976878612717,29.865125240847785,40.655105973025044,3.7529592179388227,-5.377597009695629,0.5554124169772863,-0.24756418399530689,15.0,0
15.0,2.0,5.0,3.0,1.6666666666666667,2106,245,245,23.26530612244898,-1.346691888023014,-2.9999999999999996,-329.93951256563844,16.3265306122449,73.87755102040816,9.795918367346939,3.850159808396845,-2.9223330938524392,0.3994533303010765,-0.46082764858529646,0.0,0
10.0,1.5,20.0,3.0,6.666666666666667,2106,428,428,18.22429906542056,-1.3525333347825612,-3.0,-578.8842672869362,2.336448598130841,74.29906542056075,23.364485981308412,5.160219633819392,-2.8039468534995677,0.41013323867855506,-0.4823676786507144,0.0,0
5.0,2.0,20.0,5.0,4.0,2106,473,473,28.118393234672308,-1.3536179433188196,-4.999999999999998,-640.2612871898017,5.2854122621564485,55.602536997885835,39.112050739957716,5.968088973426185,-4.217697413692601,0.5535190773056179,-0.32093766113338246,10.0,0
8.0,1.5,5.0,5.0,1.0,2106,519,519,35.64547206165704,-1.3548694246826432,-2.9792917735853113,-703.1772314102918,21.57996146435453,46.628131021194605,31.79190751445087,3.5250381698494913,-4.057812253989364,0.4811684424145513,-0.33389159967926757,5.0,0
15.0,1.5,5.0,3.0,1.6666666666666667,2106,293,293,21.501706484641637,-1.3657857320594533,-2.999999999999999,-400.17521949341983,16.38225255972696,73.37883959044369,10.238907849829351,4.076502644434011,-2.8564995047511412,0.39090055651221883,-0.47813266894945283,0.0,0
2.0,5.0,10.0,3.0,3.3333333333333335,2106,244,244,15.573770491803279,-1.3817090217702266,-3.0000000000000013,-337.1370013119353,9.836065573770492,81.55737704918032,8.60655737704918,7.127756240187022,-2.9514162060147675,0.4454908183826629,-0.4681511943162764,0.0,0
10.0,3.0,10.0,3.0,3.3333333333333335,2106,259,259,14.671814671814673,-1.3822651524477412,-3.0000000000000004,-358.00667448396496,9.266409266409266,79.15057915057915,11.583011583011583,7.038824384753639,-2.8302352991158517,0.4276307330159397,-0.48839230889373486,0.0,0
8.0,1.5,15.0,8.0,1.875,2106,519,519,35.26011560693642,-1.3824281603955153,-2.038835284060223,-717.4802152452725,10.597302504816955,36.60886319845857,52.79383429672448,6.254631905970761,-5.541898375112863,0.6146883903433928,-0.24945029064473986,30.0,0
15.0,1.5,15.0,3.0,5.0,2106,293,293,15.358361774744028,-1.4023975182240869,-3.0,-410.90247283965743,4.778156996587031,78.839590443686,16.38225255972696,6.58121076775668,-2.851036118502855,0.41885520176875685,-0.4918904776837826,0.0,0
5.0,5.0,5.0,8.0,0.625,2106,220,220,48.18181818181818,-1.4064946857600924,-1.0085992291266772,-309.4288308672203,44.09090909090909,43.18181818181818,12.727272727272727,4.66588125864109,-7.052738984940138,0.6151441311156969,-0.19942531387641171,0.0,0
8.0,1.5,20.0,8.0,2.5,2106,519,519,33.71868978805395,-1.4092660292720216,-2.35172790159923,-731.4090691921792,7.89980732177264,38.15028901734104,53.94990366088632,6.8266787705471,-5.599063529180005,0.6202598624667127,-0.25169673855770874,30.0,0
15.0,2.0,15.0,3.0,5.0,2106,245,245,15.918367346938775,-1.4166001689759542,-3.0000000000000004,-347.0670413991088,5.3061224489795915,80.81632653061224,13.877551020408163,6.509572208401806,-2.9171862015863073,0.4224600876741038,-0.48560498750667186,0.0,0
5.0,5.0,20.0,3.0,6.666666666666667,2106,220,220,12.272727272727273,-1.4199328796395068,-3.000000000000001,-312.3852335206915,4.545454545454546,84.54545454545455,10.909090909090908,9.536841195802124,-2.9527458331986987,0.45184027650221065,-0.4808855756139697,0.0,0
15.0,5.0,20.0,3.0,6.666666666666667,2106,150,150,10.666666666666668,-1.421185044135637,-3.000000000000001,-213.17775662034558,5.333333333333334,88.0,6.666666666666667,11.701929327644073,-2.9881240736018713,0.467599489993329,-0.4756111222726261,0.0,0
15.0,1.5,10.0,3.0,3.3333333333333335,2106,293,293,16.723549488054605,-1.4377270813483747,-3.0,-421.25403483507375,7.167235494880546,77.47440273037543,15.358361774744028,5.587814745992537,-2.8485940876586393,0.3939287559717369,-0.5047146196003284,0.0,0
10.0,2.0,15.0,3.0,5.0,2106,348,348,16.954022988505745,-1.4390334384749914,-3.0,-500.78363658929703,4.022988505747127,76.14942528735632,19.82758620689655,5.294092500549474,-2.8136162426356957,0.3841323044478805,-0.5114533448694325,0.0,0
15.0,1.5,20.0,3.0,6.666666666666667,2106,293,293,14.334470989761092,-1.4430510720549188,-3.0,-422.8139641120912,3.4129692832764507,79.86348122866895,16.723549488054605,6.981976030395638,-2.8528165633016256,0.40952467572692164,-0.5058338102134562,0.0,0
10.0,1.5,15.0,5.0,3.0,2106,428,428,26.635514018691588,-1.4479182738423533,-4.999999999999999,-619.7090212045272,7.476635514018691,57.943925233644855,34.57943925233645,6.398543003897277,-4.296633514805149,0.5406646617331715,-0.336989009849963,5.0,0
10.0,2.0,10.0,3.0,3.3333333333333335,2106,348,348,17.81609195402299,-1.4505147698427177,-3.0,-504.7791399052657,6.609195402298851,75.28735632183908,18.103448275862068,4.82832184220081,-2.8116611682577486,0.3722707246640064,-0.5158924504198107,0.0,0
8.0,2.0,10.0,8.0,1.25,2106,395,395,37.9746835443038,-1.451825295110838,-2.277589393804013,-573.470991568781,19.240506329113924,38.734177215189874,42.025316455696206,5.939395028587811,-5.977062227987561,0.608386555888572,-0.24289947799316425,10.0,0
5.0,3.0,10.0,5.0,2.0,2106,315,315,26.34920634920635,-1.4573073231969653,-5.0,-459.05180680704404,16.19047619047619,62.22222222222222,21.58730158730159,6.9392875216045615,-4.46126151336303,0.5564771141216366,-0.3266581254723183,0.0,0
10.0,3.0,5.0,3.0,1.6666666666666667,2106,259,259,18.53281853281853,-1.4814843221298966,-3.0,-383.7044394316432,15.444015444015443,75.2895752895753,9.266409266409266,4.412032534853334,-2.8221895786948017,0.355640575668313,-0.5249414615211815,0.0,0
8.0,2.0,10.0,5.0,2.0,2106,395,395,29.620253164556964,-1.4815543979979684,-4.999999999999998,-585.2139872091975,12.40506329113924,55.18987341772152,32.40506329113924,5.200901232010429,-4.293954789044668,0.5097558338769754,-0.34503260299291344,5.0,0
10.0,1.5,10.0,10.0,1.0,2106,428,428,39.25233644859813,-1.4851136473021143,-1.5373874838043093,-635.6286410453049,21.49532710280374,32.00934579439252,46.49532710280374,6.476796601930173,-6.629732577575284,0.6312482420857977,-0.22400807723759955,30.0,0
10.0,1.5,10.0,5.0,2.0,2106,428,428,28.504672897196258,-1.4886471140171464,-4.999999999999998,-637.1409647993387,12.149532710280374,56.54205607476636,31.308411214953267,5.5738559538595664,-4.304416311013744,0.5162735513392434,-0.3458418067527839,5.0,0
15.0,2.0,10.0,3.0,3.3333333333333335,2106,245,245,17.142857142857142,-1.4895679871132117,-3.0000000000000004,-364.94415684273685,7.346938775510205,79.59183673469387,13.061224489795919,5.404671444858152,-2.915962352348666,0.38347816261839035,-0.5108323795447622,0.0,0
8.0,5.0,20.0,3.0,6.666666666666667,2106,196,196,11.73469387755102,-1.5021228105214393,-3.000000000000001,-294.4160708622021,4.591836734693878,86.22448979591837,9.183673469387756,9.5222954975019,-2.9677969208366806,0.4265689180903587,-0.5061406998488162,0.0,0
8.0,2.0,15.0,5.0,3.0,2106,395,395,27.341772151898734,-1.5058312753089542,-4.999999999999999,-594.8033537470369,8.10126582278481,57.46835443037974,34.43037974683544,5.9621859037720455,-4.316095579632118,0.5198239902504169,-0.348887379235773,5.0,0
8.0,2.0,5.0,8.0,0.625,2106,395,395,45.063291139240505,-1.5097816071404415,-0.936716838267508,-596.3637348204744,31.89873417721519,33.67088607594937,34.43037974683544,3.893279884145981,-5.941785964048198,0.5374757702886308,-0.2540955894870054,5.0,0
8.0,2.0,5.0,5.0,1.0,2106,395,395,34.93670886075949,-1.5265569952290783,-4.9999999999999964,-602.9900131154859,22.278481012658226,50.8860759493671,26.83544303797468,3.6311985197681897,-4.296091084994147,0.45386059186035543,-0.355336273144022,0.0,0
10.0,1.5,20.0,5.0,4.0,2106,428,428,25.233644859813083,-1.5363211809159343,-4.999999999999999,-657.5454654320199,5.14018691588785,59.345794392523366,35.51401869158878,6.6814579464518244,-4.309821636402552,0.52322166603854,-0.35646978240109156,10.0,0
10.0,1.5,15.0,10.0,1.5,2106,428,428,35.280373831775705,-1.538933105725617,-2.2964454011110775,-658.6633692505641,14.719626168224298,35.046728971962615,50.23364485981309,7.963743743031067,-6.719092687538827,0.646106072805422,-0.22903882671237882,35.0,0
8.0,2.0,20.0,5.0,4.0,2106,395,395,25.82278481012658,-1.5422922635356602,-5.0,-609.2054440965858,5.5696202531645564,58.9873417721519,35.44303797468354,6.465823404488548,-4.330100448308593,0.519826504551735,-0.35617932700339655,5.0,0
15.0,3.0,10.0,3.0,3.3333333333333335,2106,202,202,12.871287128712872,-1.5550899519659234,-3.000000000000001,-314.1281702971165,8.415841584158416,82.17821782178217,9.405940594059405,7.446049539592943,-2.884803740491665,0.381303093737932,-0.5390626510006137,0.0,0
10.0,1.5,5.0,5.0,1.0,2106,428,428,33.41121495327103,-1.5564159963956898,-4.9999999999999964,-666.1460464573553,23.598130841121495,53.0373831775701,23.364485981308412,3.945578135721109,-4.317065683738506,0.4585779508110083,-0.3605263645300527,5.0,0
10.0,5.0,20.0,3.0,6.666666666666667,2106,179,179,10.614525139664805,-1.5764010212203572,-3.000000000000001,-282.17578279844395,4.4692737430167595,87.70949720670392,7.82122905027933,10.234768579403458,-2.978977411294435,0.40798522479431965,-0.5291752180609434,0.0,0
2.0,5.0,5.0,3.0,1.6666666666666667,2106,244,244,18.852459016393443,-1.5831574245868467,-3.000000000000001,-386.2904115991906,15.573770491803279,78.27868852459017,6.147540983606557,4.297854931301122,-2.9494532244396066,0.3385344583269099,-0.536763021521606,0.0,0
8.0,5.0,15.0,10.0,1.5,2106,196,196,35.204081632653065,-1.5889641792290274,-9.99999999999999,-311.4369791288894,25.0,52.55102040816326,22.448979591836736,11.450240081284472,-8.673256257775732,0.7172619365441052,-0.18320272479029917,10.0,0
10.0,1.5,5.0,10.0,0.5,2106,428,428,46.728971962616825,-1.5947873510974122,-0.508762640791284,-682.5689862696925,35.981308411214954,28.037383177570092,35.981308411214954,4.1801018118149535,-6.6604795992661545,0.5505243159487005,-0.2394403176721875,12.5,0
8.0,5.0,5.0,10.0,0.5,2106,196,196,53.06122448979592,-1.596143282861366,0.8963368707752217,-312.8440834408277,47.44897959183674,37.244897959183675,15.306122448979592,4.580859492634466,-8.578842072552305,0.6036202626092403,-0.1860557951017852,0.0,0
8.0,3.0,10.0,8.0,1.25,2106,275,275,34.909090909090914,-1.5980626839030916,-4.950496276539116,-439.4672380733502,24.727272727272727,48.0,27.27272727272727,7.595302639243364,-6.528582633747001,0.6239422286920553,-0.2447794220513531,5.0,0
15.0,3.0,5.0,3.0,1.6666666666666667,2106,202,202,16.831683168316832,-1.6421437901103115,-3.0,-331.71304560228293,14.356435643564355,78.21782178217822,7.425742574257425,4.470953315419119,-2.8793182043246013,0.31425348843565704,-0.5703238314000475,0.0,0
8.0,3.0,20.0,5.0,4.0,2106,275,275,19.636363636363637,-1.6450158498709673,-5.0,-452.379358714516,7.636363636363637,69.0909090909091,23.272727272727273,10.122680888720618,-4.520380663825473,0.547169679662488,-0.36391091198032777,0.0,0
5.0,5.0,15.0,3.0,5.0,2106,220,220,12.272727272727273,-1.6472056069122343,-3.000000000000001,-362.38523352069154,4.545454545454546,84.54545454545455,10.909090909090908,7.684989343950269,-2.9527458331986987,0.36410249880384815,-0.5578555351402604,0.0,0
8.0,5.0,10.0,10.0,1.0,2106,196,196,41.3265306122449,-1.650606304894052,-3.8762120422985684,-323.5188357592342,32.142857142857146,46.93877551020408,20.918367346938776,8.208370940799679,-8.594755495339202,0.6726832695825775,-0.19204808162246725,5.0,0
10.0,2.0,5.0,5.0,1.0,2106,348,348,33.33333333333333,-1.654186890360966,-4.999999999999998,-575.6570378456162,23.275862068965516,55.172413793103445,21.551724137931032,3.869979040594882,-4.416269855838889,0.438150199933804,-0.3745665333774641,0.0,0
15.0,2.0,20.0,3.0,6.666666666666667,2106,245,245,13.877551020408163,-1.656408559676468,-3.0000000000000004,-405.82009712073466,2.857142857142857,82.85714285714286,14.285714285714285,6.180007659001311,-2.9191486138709917,0.3411373485084701,-0.5674286508763787,0.0,0
10.0,2.0,20.0,3.0,6.666666666666667,2106,348,348,15.229885057471265,-1.6595881962957555,-3.0,-577.536692310923,2.0114942528735633,77.87356321839081,20.114942528735632,4.784875505864023,-2.8174070987176814,0.3051229620844946,-0.589048063750213,0.0,0
10.0,2.0,15.0,5.0,3.0,2106,348,348,24.71264367816092,-1.6792481004096576,-5.0,-584.3783389425608,8.045977011494253,62.643678160919535,29.310344827586203,6.675153530532745,-4.421532605222812,0.4955478395164096,-0.3797886955364962,5.0,0
10.0,1.5,20.0,10.0,2.0,2106,428,428,32.71028037383177,-1.6857472277524683,-3.075961431331157,-721.4998134780565,11.214953271028037,37.61682242990654,51.16822429906542,8.92634900692999,-6.844405119611996,0.6339772935840311,-0.24629565291541833,45.0,0
15.0,5.0,15.0,3.0,5.0,2106,150,150,10.666666666666668,-1.687851710802304,-3.000000000000001,-253.17775662034558,5.333333333333334,88.0,6.666666666666667,9.201929327644072,-2.9881240736018713,0.36770154220605794,-0.5648532889625881,0.0,0
10.0,3.0,15.0,5.0,3.0,2106,259,259,20.077220077220076,-1.689252018385674,-5.0,-437.5162727618896,10.424710424710424,67.95366795366795,21.62162162162162,9.335983287872233,-4.458876346527757,0.5259780675302856,-0.3788515058734783,0.0,0
10.0,5.0,15.0,3.0,5.0,2106,179,179,11.1731843575419,-1.6993060491533185,-3.000000000000001,-304.175782798444,5.027932960893855,87.15083798882681,7.82122905027933,8.473030150433278,-2.978845193755406,0.35778628518983574,-0.5704579924850063,0.0,0
5.0,3.0,5.0,5.0,1.0,2106,315,315,31.428571428571427,-1.7002979212147185,-5.0,-535.5938451826363,25.07936507936508,57.460317460317455,17.46031746031746,4.268016501143341,-4.435775364795496,0.44099938991858406,-0.3833147040558281,0.0,0
