price_min,price_max,entry_gain,expiry_min,kill_drop,trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes
0.5,1.5,7,30,15,12,2.9457918078342673,9.000000000000004,66.66666666666666,2.1850090427114703,58.333333333333336,16.666666666666664,25.0,-11.769230063850333,5.0
0.5,1.5,7,30,20,12,2.9457918078342673,9.000000000000004,66.66666666666666,2.1850090427114703,58.333333333333336,16.666666666666664,25.0,-11.769230063850333,5.0
0.5,1.5,7,45,5,12,2.7439128276884257,9.000000000000004,66.66666666666666,2.02089195159998,58.333333333333336,16.666666666666664,25.0,-11.769230063850333,5.0
0.5,1.5,7,45,10,12,2.7439128276884257,9.000000000000004,66.66666666666666,2.02089195159998,58.333333333333336,16.666666666666664,25.0,-11.769230063850333,5.0
0.5,1.5,7,45,15,12,2.7439128276884257,9.000000000000004,66.66666666666666,2.02089195159998,58.333333333333336,16.666666666666664,25.0,-11.769230063850333,5.0
0.5,1.5,7,45,20,12,2.7439128276884257,9.000000000000004,66.66666666666666,2.02089195159998,58.333333333333336,16.666666666666664,25.0,-11.769230063850333,5.0
0.5,1.5,7,60,5,12,2.828374899040693,9.000000000000004,66.66666666666666,2.0864582859853766,58.333333333333336,16.666666666666664,25.0,-11.769230063850333,5.0
0.5,1.5,7,60,10,12,2.828374899040693,9.000000000000004,66.66666666666666,2.0864582859853766,58.333333333333336,16.666666666666664,25.0,-11.769230063850333,5.0
0.5,1.5,7,60,15,13,3.3031152914221784,9.000000000000002,69.23076923076923,2.3745543636182975,61.53846153846154,15.384615384615385,23.076923076923077,-11.769230063850333,4.0
0.5,1.5,7,60,20,13,3.3031152914221784,9.000000000000002,69.23076923076923,2.3745543636182975,61.53846153846154,15.384615384615385,23.076923076923077,-11.769230063850333,4.0
0.5,1.5,10,15,5,10,0.9230769936149723,9.000000000000007,60.0,1.2061855860148745,60.0,40.0,0.0,-11.769230063850333,7.0
0.5,1.5,10,15,10,10,0.9230769936149723,9.000000000000007,60.0,1.2061855860148745,60.0,40.0,0.0,-11.769230063850333,7.0
0.5,1.5,10,15,15,10,0.9230769936149723,9.000000000000007,60.0,1.2061855860148745,60.0,40.0,0.0,-11.769230063850333,7.0
0.5,1.5,10,15,20,10,0.9230769936149723,9.000000000000007,60.0,1.2061855860148745,60.0,40.0,0.0,-11.769230063850333,7.0
0.5,1.5,10,20,5,11,0.21731075372122435,9.000000000000005,54.54545454545454,1.0463173351105366,54.54545454545454,36.36363636363637,9.090909090909092,-11.769230063850333,8.0
0.5,1.5,10,20,10,11,0.21731075372122435,9.000000000000005,54.54545454545454,1.0463173351105366,54.54545454545454,36.36363636363637,9.090909090909092,-11.769230063850333,8.0
0.5,1.5,10,20,15,11,0.21731075372122435,9.000000000000005,54.54545454545454,1.0463173351105366,54.54545454545454,36.36363636363637,9.090909090909092,-11.769230063850333,8.0
0.5,1.5,10,20,20,11,0.21731075372122435,9.000000000000005,54.54545454545454,1.0463173351105366,54.54545454545454,36.36363636363637,9.090909090909092,-11.769230063850333,8.0
0.5,1.5,10,30,5,12,0.14637444674645486,4.183037535011998,50.0,1.03362127609644,50.0,33.33333333333333,16.666666666666664,-11.769230063850333,8.0
