min_gain_from_open_pct,min_volume_mult,take_profit_pct,stop_loss_pct,sessions_scanned,entries_triggered,num_trades,win_rate_pct,avg_profit_pct,median_profit_pct,total_return_pct,tp_hit_pct,sl_hit_pct,eod_exit_pct,avg_win_pct,avg_loss_pct,profit_factor,expectancy_r,median_minutes_held,ambiguous_excluded
5.0,3.0,15.0,5.0,25,12,12,25.0,-1.4881109405095134,-4.999999999999998,-17.85733128611416,8.333333333333332,58.333333333333336,33.33333333333333,6.58495502443245,-4.179132928823501,0.5252249798050996,-0.3560812651461754,2.5,0
2.0,3.0,5.0,10.0,25,13,13,53.84615384615385,-1.5031386358845564,0.6578993461579525,-19.540802266499234,38.46153846153847,30.76923076923077,30.76923076923077,4.209056075765796,-8.167365799476634,0.6012422539028963,-0.18404203666020172,5.0,0
10.0,3.0,20.0,5.0,25,9,9,22.22222222222222,-1.5059693732995214,-5.000000000000006,-13.553724359695693,11.11111111111111,77.77777777777779,11.11111111111111,10.723137820152179,-5.000000000000007,0.6127507325801236,-0.3011938746599038,0.0,0
2.0,2.0,20.0,5.0,25,21,21,19.047619047619047,-1.5421484481757537,-5.000000000000003,-32.38511741169083,9.523809523809524,71.42857142857143,19.047619047619047,12.515186406229382,-4.849756649212257,0.607195361672533,-0.3179847072174733,10.0,0
10.0,2.0,5.0,3.0,25,11,11,18.181818181818183,-1.545454545454547,-3.0000000000000004,-17.000000000000018,18.181818181818183,81.81818181818183,0.0,5.00000000000001,-3.000000000000004,0.3703703703703706,-0.5151515151515149,0.0,0
10.0,3.0,10.0,3.0,25,9,9,11.11111111111111,-1.5555555555555602,-3.000000000000006,-14.000000000000043,11.11111111111111,88.88888888888889,0.0,10.000000000000005,-3.000000000000006,0.416666666666666,-0.518518518518519,0.0,0
5.0,3.0,5.0,8.0,25,12,12,41.66666666666667,-1.5672252646007376,-1.30609817970574,-18.806703175208852,33.33333333333333,41.66666666666667,25.0,4.761098636840524,-6.087456622773066,0.5586544514959004,-0.2574515699607248,10.0,0
8.0,1.5,20.0,8.0,25,16,16,25.0,-1.5949337496704776,-7.99999999999999,-25.518939994727642,18.75,62.5,18.75,15.83122759359601,-7.403654197425972,0.7127663885715629,-0.21542520857132794,12.5,0
2.0,1.5,20.0,5.0,25,21,21,19.047619047619047,-1.6373503588301526,-5.0000000000000036,-34.3843575354332,9.523809523809524,80.95238095238095,9.523809523809524,12.653910616141722,-5.000000000000005,0.5954781466419629,-0.32747007176603016,5.0,0
10.0,2.0,20.0,8.0,25,11,11,27.27272727272727,-1.65390548034014,-7.99999999999999,-18.19296028374154,18.181818181818183,63.63636363636363,18.181818181818183,13.815425213434779,-7.454904490505735,0.6949498094356648,-0.22185468404678924,15.0,0
